key,KEY CLASS,class,probability,age,(years),diagnosis,gestational,(yrs),culture,onset,(in,surgery,death,time,days,(months),diet,blood,tissue,sample,group,sampling,donor,day),birth),treatment,draw,maternal,cell,start,(y),(yr),(year),patient,epilepsy,experiment,(range),withdrawal,(days),ffpe,pig,years,"weeks,","days,",week,hours,old,day,76,3,68,65,na,66,67,28,56,2,8,19,61,54,57,5,49,39,64,69,58,53,30,17,59,26,73,48,38,24,55,43,11,71,78
age (yrs) at rrp,age,age,1,3.381583576,0,0,0,1.097286028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.057427622,0,0,1.051609607,1.051347229,0,0,0,1.046738572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.022815804,0
age_at_prostatectomy_(years),age,age,1,3.381583576,1.157148514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.057427622,0,0,0,1.051347229,0,0,0,1.046738572,0,0,0,0,1.038443284,0,0,1.036466359,0,1.035527082,0,0,0,1.02970297,0,0,0,0,0,0,0,0,0,0
age at diagnosis (y),age,age,0.999978,3.381583576,0,1.152198454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.027166882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.058823529,1.057427622,0,0,0,0,0,0,1.047175306,1.046738572,0,0,0,0,0,0,0,1.036466359,0,0,0,0,0,0,0,1.028380634,0,0,0,0,0,0,0,0
age_enroll,age,age,0.999999,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.058823529,1.057427622,1.052999418,0,1.051609607,0,0,0,0,1.046738572,0,0,0,0,1.038443284,0,0,0,1.036466359,0,0,0,0,1.02970297,0,0,0,0,0,0,0,0,0,0
age (yrs),age,age,0.999985,3.381583576,0,0,0,1.097286028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.051609607,1.051609607,1.051347229,0,0,0,0,0,0,0,0,1.038443284,0,0,0,1.036466359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
age (years at surgery),age,age,0.996263,3.381583576,0,0,0,0,0,0,0,1.053040103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.051347229,0,1.048590282,0,0,0,0,0,0,1.038443284,0,0,0,1.036466359,0,0,0,0,1.02970297,0,0,0,0,0,0,0,0,0,0
age (days),age,age,0.999982,3.381583576,0,0,0,0,0,0,0,0,0,0,1.059096176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.036837376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.048590282,0,0,0,0,0,0,1.038443284,0,0,0,1.036466359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
age diet commenced,age,age,1,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,1.031860226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.052999418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
age high salt diet commenced,age,age,0.999682,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,1.031860226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.052999418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
age put on diet,age,age,1,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,1.031860226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.052999418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
age at irradiation,age,age,0.999997,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.124419205,0,1.052999418,0,0,0,0,1.058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
age at start,age,age,0.999153,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.051058994,0,0,0,0,0,0,0,0,0,0,0,0,1.124419205,0,1.052999418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
age (month) at surgery,age,age,0.999429,3.381583576,0,0,0,0,0,0,0,1.053040103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.058823529,0,0,0,0,0,0,0,1.047175306,1.046738572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
age induced (days),age,age,0.996263,3.381583576,0,0,0,0,0,0,0,0,0,0,1.059096176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.036837376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.046738572,0,0,0,0,1.038443284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
agegroupatsampledraw,age,age,0.947549,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.047508691,1.028624192,0,0,0,0,0,1.020134228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.052999418,0,0,0,0,0,0,0,0,0,0,0,1.038443284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.025355597,0,0,0,0
onset of age,age,age,0.999669,3.381583576,0,0,0,0,0,1.083893466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.061454891,0,0,1.052999418,0,0,0,0,0,0,0,0,0,0,0,1.038443284,0,0,1.036466359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.022815804,0
age at operation (yrs),age,age,0.999669,3.381583576,0,0,0,1.097286028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.057427622,0,0,0,0,0,1.048590282,0,1.046738572,0,0,0,0,1.038443284,0,0,0,1.036466359,0,0,0,0,0,0,0,0,0,0,0,0,0,1.022815804,0
age seedlings,age,age,0.999914,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.047175306,1.046738572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.020950434
age at presentation,age,age,0.999958,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.051609607,0,0,0,1.047175306,0,0,0,0,0,1.038443284,0,0,0,1.036466359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
baseline age (years),age,age,0.947549,3.381583576,1.157148514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.061454891,0,0,0,0,0,1.051347229,0,0,1.047175306,0,0,0,0,1.038443284,1.038443284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
age (years),age,age,0.999849,3.381583576,1.157148514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.061454891,1.058823529,0,0,0,0,0,0,0,1.047175306,1.046738572,0,0,0,0,1.038443284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
age [years / days],age,age,0.999153,3.381583576,0,0,0,0,0,0,0,0,0,0,1.059096176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.061454891,0,0,0,0,0,0,0,0,0,0,1.043908472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
age at start therapy,age,age,0.998026,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.051058994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.061454891,0,0,0,0,0,0,0,0,0,1.046738572,0,0,1.038443284,0,1.038443284,0,0,1.036466359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
age (yr),age,age,0.947549,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02712161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.061454891,0,0,0,0,0,0,1.050639955,0,1.047175306,1.046738572,0,0,0,0,1.038443284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
op bone age,age,age,0.947549,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.211468499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.046738572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.020950434
subject age (years),age,age,0.947549,3.381583576,1.157148514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.058823529,1.057427622,0,0,0,0,0,0,0,1.046738572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.028380634,1.026194145,0,0,0,0,0,0,1.020950434
age at death (years),age,age,0.947549,3.381583576,1.157148514,0,0,0,0,0,0,0,1.031860226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.046738572,0,0,0,0,0,0,0,0,1.036466359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.020950434
age at enrollment (years),age,age,0.947549,3.381583576,1.157148514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.058823529,0,0,0,0,0,0,0,0,1.046738572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.028380634,0,0,0,0,0,0,1.022815804,0
age at baseline,age,age,0.947549,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.038443284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
age,age,age,0.947549,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.124419205,1.19791571,1.052999418,0,0,1.095173658,0,0,0,0,0,0,0,0,0,0,1.046738572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
age (y),age,age,0.947549,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.027166882,0,0,0,0,0,0,0,0,0,0,0,1.124419205,0,1.052999418,0,0,0,0,1.058823529,0,0,1.051609607,0,0,0,0,0,1.046738572,0,0,0,0,1.038443284,1.036592681,0,0,0,0,1.035527082,0,0,0,0,0,1.026194145,0,0,0,0,0,0,0
starting age,age,age,0.947549,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.051058994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.052999418,0,1.06864564,0,0,0,0,0,0,0,0,0,0,0,1.046738572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
patient age at diagnosis,age,age,0.947549,3.381583576,0,1.152198454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.019390582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.047175306,1.046738572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
age(weeks),age,age,0.947549,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.058823529,0,0,0,0,0,0,0,1.047175306,1.046738572,0,0,0,0,1.038443284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
age at infection (yrs),age,age,0.947549,3.381583576,0,0,0,1.097286028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.047175306,1.046738572,0,0,0,0,1.038443284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
age (mos),age,age,0.947549,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.046738572,0,0,0,0,1.038443284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
age at collection (months),age,age,0.947549,3.381583576,0,0,0,0,0,0,0,0,0,0,0,1.064312736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.046738572,0,1.041389882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.022815804,0
age at death (y),age,no,0.999369,3.381583576,0,0,0,0,0,0,0,0,1.031860226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.027166882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.061454891,0,0,0,0,0,0,0,0,0,1.046738572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
age at sacrafice,age,no,0.999369,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.052999418,0,0,0,0,0,0,0,0,0,0,0,0,1.047175306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.022815804,0,0
age(month),age,no,0.999369,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.058823529,0,0,0,0,0,0,0,1.047175306,1.046738572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.026194145,0,0,0,0,0,0,0
age at blood drawing (months),age,no,0.999369,3.381583576,0,0,0,0,0,0,0,0,0,0,0,1.064312736,0,1.052415211,0,0,0,0,0,0,0,0,1.020134228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.058823529,0,0,0,0,0,0,0,1.047175306,1.046738572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
age of subjects,age,no,0.999369,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.211468499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.047175306,0,0,0,0,0,1.038443284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
age description,age,no,0.999868,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.124419205,0,1.052999418,0,0,1.095173658,0,0,0,0,0,0,0,0,0,0,1.046738572,0,0,0,0,1.038443284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.022815804,0,0
age/gender,age,no,0.999369,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06864564,0,0,1.058823529,0,0,0,0,0,0,0,1.047175306,0,0,0,1.038443284,0,1.038443284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
agegroup,age,no,0.999369,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.028624192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06864564,0,0,1.058823529,0,0,0,0,0,0,0,0,1.046738572,0,0,0,0,1.038443284,0,0,0,0,1.035527082,1.035527082,0,0,0,0,0,0,0,0,0,0,0,0,0
final age at death,age,no,0.999369,3.381583576,0,0,0,0,0,0,0,0,1.031860226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.052999418,0,1.06864564,0,0,0,0,0,0,0,0,0,0,0,1.046738572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cycle phase/ gestational age,age,no,0.999369,3.381583576,0,0,1.076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
age/disease timepoint,age,no,0.999369,3.381583576,0,0,0,0,0,0,0,0,0,1.040103493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.095173658,0,1.058823529,0,1.052999418,0,0,0,0,0,0,0,0,0,0,0,1.038443284,0,0,0,0,0,0,1.031011693,0,0,0,0,0,0,0,0,0,0,0,0
age of embryo,age,no,0.999369,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.095173658,0,0,0,0,0,0,0,0,0,0,0,1.043908472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neuron age,age,no,0.999369,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.095173658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.038443284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
age of culture,age,no,0.999369,3.381583576,0,0,0,0,1.074119077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.095173658,0,0,0,0,0,0,0,0,0,1.047175306,0,0,0,0,0,1.038443284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
age (after birth),age,no,0.999369,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.018867925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.095173658,0,0,0,0,0,0,0,0,0,1.047175306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.025927809,0,0,0,0,0
age of culture,age,no,0.999369,3.381583576,0,0,0,0,1.074119077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.095173658,0,0,0,0,0,0,0,0,0,1.047175306,0,0,0,0,0,1.038443284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
embryonic age,age,no,0.999369,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.052999418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.038443284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
age of source,age,no,0.999855,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.047175306,0,0,0,0,0,1.038443284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
source age,age,no,0.999369,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.052999418,0,0,0,0,1.058823529,0,0,0,0,0,0,0,1.047175306,1.046738572,0,0,0,0,1.038443284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.022815804,0,0
embryo age,age,no,0.999369,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.052999418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.038443284,0,0,0,0,0,0,0,1.02970297,0,0,0,0,0,0,0,0,1.022815804,0,0
gestational age of pups,age,no,0.999369,3.381583576,0,0,1.076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.038443284,0,0,0,0,0,0,0,1.02970297,0,0,0,0,0,0,0,0,0,0,0
initial age (infection day),age,no,0.999369,3.381583576,0,0,0,0,0,0,1.035921205,0,0,0,0,0,0,0,0,0,0,0,0,1.025516403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.052999418,0,1.06864564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tissue & age,age,no,0.999369,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.029721956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.058823529,0,0,0,0,0,0,0,1.047175306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pig age,age,no,0.999369,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.009883199,0,0,1.19791571,0,0,0,1.095173658,0,1.058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,1.038443284,0,0,0,0,0,0,1.031011693,0,0,0,0,0,0,0,0,0,0,0,0
age_at_onset,age,no,0.999552,3.381583576,0,0,0,0,0,1.083893466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tissue age,age,no,0.999369,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.029721956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.052999418,0,1.06864564,1.095173658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
agenotype,age,no,0.999369,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
agender,age,no,0.999369,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
age of onset (years),age,no,0.999369,3.381583576,1.157148514,0,0,0,0,1.083893466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.047175306,0,0,0,0,0,1.038443284,0,0,0,0,0,0,0,1.02970297,0,0,0,0,0,0,0,0,0,0,0
age at first birth,age,no,0.999369,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.058823529,0,0,0,0,0,1.050639955,0,1.047175306,1.046738572,0,0,0,0,1.038443284,0,0,0,0,0,0,0,0,0,1.028380634,0,0,0,0,0,0,0,0,0
maternal age,age,no,0.999369,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02712161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.058823529,0,0,0,0,0,0,0,1.047175306,0,0,0,0,0,0,0,0,0,0,0,0,1.031011693,0,0,0,0,0,0,1.025927809,0,0,0,0,0
treatment start age,age,no,0.999369,3.381583576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.021806854,0,0,0,1.051058994,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19791571,0,0,0,1.095173658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
age at dx (years),age,no,0.999369,3.381583576,1.157148514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,1.038443284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
